result,table,_time,_value,DeviceID,MeterModel,_field,_measurement
_result,9,2025-07-22 12:48:43,7481.17578,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:48:45,7481.17578,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:48:47,7663.36426,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:48:49,8217.3291,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:48:51,8217.3291,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:48:53,8382.93555,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:48:55,8250.30078,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:48:57,8250.30078,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:48:59,8727.41699,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:01,8727.41699,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:03,8738.7334,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:05,8767.08984,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:07,8767.08984,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:09,8925.95703,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:11,8756.63867,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:13,8756.63867,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:15,8449.32715,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:17,8695.49805,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:19,8695.49805,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:21,12888.80762,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:23,16024.88672,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:25,16104.20996,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:27,16104.20996,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:29,16246.16992,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:31,15355.1582,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:33,15355.1582,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:35,15355.1582,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:37,14092.23828,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:39,8476.61426,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:41,8509.49707,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:43,8509.49707,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:45,8081.61182,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:47,8023.22314,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:49,8023.22314,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:51,8138.71973,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:53,8121.3877,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:55,7916.78857,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:57,7916.78857,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:49:59,7784.08203,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:01,7806.11035,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:03,7806.11035,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:05,8037.16162,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:07,8223.58789,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:09,8223.58789,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:11,15617.45898,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:13,15617.45898,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:15,16009.85547,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:17,15760.74707,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:19,15760.74707,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:21,15773.05078,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:23,15777.91309,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:25,15777.91309,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:27,15099.3252,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:29,14844.94727,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:31,7880.23438,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:33,7880.23438,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:35,7835.04785,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:37,7820.93652,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:39,7820.93652,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:41,7931.21924,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:43,7988.31885,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:45,7988.31885,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:47,7988.31885,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:49,7591.07568,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:51,7382.43848,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:53,7340.22852,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:55,7340.22852,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:57,7368.65332,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:50:59,7402.66602,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:01,7402.66602,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:03,7411.26123,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:05,7424.71094,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:07,7341.83447,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:09,7341.83447,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:11,15281.74219,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:13,14914.67871,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:15,14914.67871,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:17,14904.20215,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:19,14904.51172,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:21,14904.51172,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:23,14904.51172,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:25,14967.52344,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:27,14894.27734,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:29,14720.12109,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:31,14720.12109,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:33,8326.85156,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:35,8681.05371,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:37,8681.05371,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:39,14022.44141,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:41,16372.08984,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:43,18994.83594,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:45,18994.83594,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:47,23425.16992,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:49,23012.22852,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:51,23012.22852,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:53,20227.33594,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:55,10679.39063,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:57,10679.39063,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:51:59,8393.73828,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:01,8393.73828,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:03,8336.47363,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:05,8887.42773,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:07,8887.42773,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:09,8835.63184,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:11,8767.25879,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:13,8767.25879,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:15,8774.82031,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:17,8768.79688,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:19,8859.62207,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:21,8859.62207,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:23,8870.5752,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:25,8713.00586,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:27,8713.00586,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:29,8632.57813,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:31,8681.10938,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:33,8681.10938,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:35,8710.08594,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:37,8710.08594,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:39,8669.05664,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:41,8641.52246,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:43,8641.52246,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:45,8560.73438,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:47,8522.25391,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:49,8522.25391,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:51,8552.02734,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:53,8503.21777,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:55,8490.13086,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:57,8490.13086,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:52:59,8499.34082,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:01,8467.25586,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:03,8467.25586,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:05,8072.64404,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:07,7993.5127,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:09,7993.5127,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:11,8007.67529,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:13,8007.67529,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:15,8203.04102,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:17,8364.94043,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:19,8364.94043,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:21,8236.86133,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:23,8178.75586,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:25,8178.75586,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:27,7978.771,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:29,7921.2583,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:31,7690.07666,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:33,7690.07666,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:35,7486.2749,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:37,7447.41602,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:39,7447.41602,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:41,7125.62744,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:43,7055.69824,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:45,7055.69824,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:47,7189.10547,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:49,7189.10547,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:51,7304.76807,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:53,7642.59277,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:55,7642.59277,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:57,7559.48486,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:53:59,7473.32617,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:01,7473.32617,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:03,7074.73584,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:05,6641.56543,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:07,6641.56543,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:09,6808.69629,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:11,6755.49219,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:13,6627.62988,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:15,6627.62988,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:17,6304.85107,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:19,6318.74609,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:21,6318.74609,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:23,6308.59668,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:25,6301.71631,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:27,6301.71631,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:29,6298.99658,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:31,6298.99658,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:33,6309.64063,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:35,6345.22363,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:37,6345.22363,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:39,6751.51611,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:41,6845.77295,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:43,6845.77295,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:45,6783.63379,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:47,6796.14795,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:49,6832.17285,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:51,6832.17285,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:53,6796.07715,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:55,6959.42383,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:57,6959.42383,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:54:59,6894.35986,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:01,6911.60156,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:03,6911.60156,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:05,6688.90039,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:07,6688.90039,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:09,6488.35645,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:11,6395.65332,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:13,6395.65332,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:15,6468.854,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:17,6513.94873,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:19,6513.94873,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:21,6502.76416,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:23,6536.3501,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:25,6354.2251,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:27,6354.2251,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:29,6218.21338,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:31,6192.54004,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:33,6192.54004,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:35,6188.90869,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:37,6412.46875,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:39,6412.46875,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:41,6490.59326,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:43,6490.59326,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:45,6745.03223,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:47,14819.47266,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:49,14819.47266,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:51,14341.73438,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:53,14630.3291,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:55,14630.3291,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:57,14439.94629,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:55:59,14246.99023,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:01,7950.53125,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:03,7950.53125,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:05,7128.52393,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:07,7234.38672,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:09,7234.38672,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:11,7235.4165,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:13,11364.67285,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:15,11364.67285,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:17,11364.67285,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:19,21775.92383,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:21,21448.28906,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:23,20945.27148,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:25,20945.27148,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:27,15666.74902,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:29,13901.08789,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:31,13901.08789,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:33,10019.43359,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:35,7174.10547,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:37,7180.44629,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:39,7180.44629,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:41,15286.80957,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:43,14230.16016,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:45,14230.16016,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:47,14204.01855,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:49,14271.86035,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:51,14271.86035,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:53,14243.38086,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:55,14243.38086,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:57,13857.12598,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:56:59,13648.20801,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:01,13648.20801,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:03,7630.35352,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:05,6554.17529,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:07,6554.17529,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:09,6755.35059,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:11,6946.45703,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:13,6946.45703,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:15,6919.21045,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:17,6893.0,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:19,6881.05225,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:21,6881.05225,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:23,6904.84619,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:25,6915.71191,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:27,6915.71191,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:29,6908.63184,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:31,6908.63184,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:33,6879.73779,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:35,6849.92529,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:37,6849.92529,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:39,6600.90479,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:41,6542.68164,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:43,6542.68164,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:45,6507.27197,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:47,6458.25977,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:49,6230.15625,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:51,6230.15625,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:53,6280.81836,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:55,6692.70898,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:57,6692.70898,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:57:59,6881.57324,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:58:01,11632.38477,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:58:03,11632.38477,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:58:05,15098.47559,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:58:07,15098.47559,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:58:09,15106.87891,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:58:11,15402.13672,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:58:13,15402.13672,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:58:15,15600.84473,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:58:17,15591.9375,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:58:19,15280.8584,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:58:21,15280.8584,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:58:23,10946.06543,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:58:25,8596.31641,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:58:27,8596.31641,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:58:29,8561.34766,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:58:31,8538.27246,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:58:33,8538.27246,E3510,PM8000,Reactive_Power_A,Babel
_result,9,2025-07-22 12:58:35,8538.27246,E3510,PM8000,Reactive_Power_A,Babel
